term_kind,measurement_code,metadata_code,surface,source_id,collected_on,evidence_url,evidence_snippet,synonym_type,review_status,note
metadata,,MD-015,소재지,DATAGO_GIMHAE,2026-08-05,https://www.data.go.kr/data/15092533/fileData.do,CSV 헤더 1행,column_name,verified,
metadata,,MD-011,시료채취일,DATAGO_GIMHAE,2026-08-05,https://www.data.go.kr/data/15092533/fileData.do,CSV 헤더 1행,column_name,verified,
measurement,WQ-071,,일반세균,DATAGO_DANGJIN,2026-08-05,https://www.data.go.kr/,"번호,접수일,규격명,채수지,위치,결과,일반세균,...",column_name,verified,
measurement,WQ-011,,총대장균군,DATAGO_DANGJIN,2026-08-05,https://www.data.go.kr/,"번호,접수일,규격명,채수지,위치,결과,일반세균,...",column_name,verified,
measurement,WQ-008,,수소이온농도,DATAGO_DANGJIN,2026-08-05,https://www.data.go.kr/,"번호,접수일,규격명,채수지,위치,결과,일반세균,...",column_name,verified,
measurement,WQ-069,,탁도,DATAGO_DANGJIN,2026-08-05,https://www.data.go.kr/,"번호,접수일,규격명,채수지,위치,결과,일반세균,...",column_name,verified,
measurement,WQ-071,,일반세균 중온,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,일반세균 중온,...",column_name,verified,
measurement,WQ-011,,총대장균군,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,일반세균 중온,...",column_name,verified,
measurement,WQ-063,,분원성대장균군,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,일반세균 중온,...",column_name,verified,
measurement,WQ-064,,암모니아성 질소,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,일반세균 중온,...",column_name,verified,
measurement,WQ-065,,질산성 질소,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,일반세균 중온,...",column_name,verified,
measurement,WQ-072,,과망간산칼륨소비량,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,일반세균 중온,...",column_name,verified,
metadata,,MD-004,공동시설명,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,...",column_name,draft,약수터는 정수장이 아니라 공동이용시설이라 시설명 계열로 본다
metadata,,MD-006,검사일자,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,...",column_name,draft,값이 YYYY-MM-DD 날짜임을 실데이터로 확인
metadata,,MD-025,검사결과,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,...",column_name,draft,고유값이 '적합'/'부적합' 2종뿐이므로 측정치가 아니라 적합여부 판정이다
metadata,,MD-031,검사여부,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,...",column_name,draft,고유값 '검사'/'미검사' 2종
metadata,,MD-032,미검사사유,DATAGO_BUSAN,2026-08-05,https://www.data.go.kr/,"번호,공동시설명,검사여부,미검사사유,검사일자,검사결과,...",column_name,draft,"값 예: '수량부족', '12.23일 지정해제'"
measurement,WQ-008,,PH_ITEM_VL,GG_WATER_API,2026-08-05,https://data.gg.go.kr/portal/data/openapi/selectOpenApiMeta.do?infId=A8F378W1HRG03Q4GJHT423038583&infSeq=2,<PH_ITEM_VL>7.4102</PH_ITEM_VL><TUBDTY_ITEM_VL>0.0507</TUBDTY_ITEM_VL>,column_name,verified,'<항목약어>_ITEM_VL' 패턴 — 접미사 규칙으로 후보 추출 가능
measurement,WQ-069,,TUBDTY_ITEM_VL,GG_WATER_API,2026-08-05,https://data.gg.go.kr/portal/data/openapi/selectOpenApiMeta.do?infId=A8F378W1HRG03Q4GJHT423038583&infSeq=2,<PH_ITEM_VL>7.4102</PH_ITEM_VL><TUBDTY_ITEM_VL>0.0507</TUBDTY_ITEM_VL>,column_name,verified,'<항목약어>_ITEM_VL' 패턴 — 접미사 규칙으로 후보 추출 가능
measurement,WQ-070,,RSDLCR_ITEM_VL,GG_WATER_API,2026-08-05,https://data.gg.go.kr/portal/data/openapi/selectOpenApiMeta.do?infId=A8F378W1HRG03Q4GJHT423038583&infSeq=2,<PH_ITEM_VL>7.4102</PH_ITEM_VL><TUBDTY_ITEM_VL>0.0507</TUBDTY_ITEM_VL>,column_name,verified,'<항목약어>_ITEM_VL' 패턴 — 접미사 규칙으로 후보 추출 가능
metadata,,MD-007,OCCUR_DE_TM,GG_WATER_API,2026-08-05,https://data.gg.go.kr/portal/data/openapi/selectOpenApiMeta.do?infId=A8F378W1HRG03Q4GJHT423038583&infSeq=2,메타 JSON columns[].colId,column_name,verified,
metadata,,MD-019,SIGUN_CD,GG_WATER_API,2026-08-05,https://data.gg.go.kr/portal/data/openapi/selectOpenApiMeta.do?infId=A8F378W1HRG03Q4GJHT423038583&infSeq=2,메타 JSON columns[].colId,column_name,verified,
metadata,,MD-018,SIGUN_NM,GG_WATER_API,2026-08-05,https://data.gg.go.kr/portal/data/openapi/selectOpenApiMeta.do?infId=A8F378W1HRG03Q4GJHT423038583&infSeq=2,메타 JSON columns[].colId,column_name,verified,
metadata,,MD-004,FACLT_NM,GG_WATER_API,2026-08-05,https://data.gg.go.kr/portal/data/openapi/selectOpenApiMeta.do?infId=A8F378W1HRG03Q4GJHT423038583&infSeq=2,메타 JSON columns[].colId,column_name,verified,
metadata,,MD-005,FACLT_NO,GG_WATER_API,2026-08-05,https://data.gg.go.kr/portal/data/openapi/selectOpenApiMeta.do?infId=A8F378W1HRG03Q4GJHT423038583&infSeq=2,메타 JSON columns[].colId,column_name,verified,
metadata,,MD-015,LOCPLC_ADDR,GG_WATER_API,2026-08-05,https://data.gg.go.kr/portal/data/openapi/selectOpenApiMeta.do?infId=A8F378W1HRG03Q4GJHT423038583&infSeq=2,메타 JSON columns[].colId,column_name,verified,
metadata,,MD-023,USWTR_DIV_NM,GG_WATER_API,2026-08-05,https://data.gg.go.kr/portal/data/openapi/selectOpenApiMeta.do?infId=A8F378W1HRG03Q4GJHT423038583&infSeq=2,메타 JSON columns[].colId,column_name,verified,
metadata,,MD-008,SUM_YY,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-018,SIGUN_NM,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-030,SPOT_NO,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-011,WATRSMPL_DE,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-025,MESURE_RESLT_SUITBLT_YN,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-026,EXCESS_ITEM_NM,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-016,REFINE_ROADNM_ADDR,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-015,REFINE_LOTNO_ADDR,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-013,REFINE_WGS84_LAT,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-014,REFINE_WGS84_LOGT,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-019,SIGUN_CD,GG_SPRING_API,2026-08-05,https://data.gg.go.kr/portal/data/service/selectServicePage.do?infId=3PS7152M60Q0ZAG0427012039966&infSeq=3,상세페이지 출력필드 명세 19개,column_name,verified,
metadata,,MD-004,측정시설명,MANUAL,2026-08-05,,,deprecated_std_name,verified,2026-08-08 표준용어 '시설명' 채택으로 대체된 구 표준명
metadata,,MD-005,측정시설번호,MANUAL,2026-08-05,,,deprecated_std_name,verified,2026-08-08 표준용어 '시설번호' 채택으로 대체된 구 표준명
measurement,WQ-001,,생물화학적 산소요구량,LAW_ANNEX13,2026-08-05,https://www.law.go.kr/법령/물환경보전법시행규칙,가목 2) 표: '생물화학적산소요구량(㎎/L)'과 '생물화학적 산소요구량(㎎/L)'이 같은 표에 병존,legal_variant,verified,법령 원문조차 한 표 안에서 띄어쓰기가 흔들린다
measurement,WQ-029,,폴리클로리네이티드바이페닐(PCB)함유량,LAW_ANNEX13,2026-08-05,https://www.law.go.kr/법령/물환경보전법시행규칙,나목 8) 2019.1.1~2020.12.31 기준표,legal_variant,verified,현행(2021~) 표기는 'PCB함유량'으로 축약됨
measurement,WQ-027,,플루오르(불소)함유량,LAW_ANNEX13,2026-08-05,https://www.law.go.kr/법령/물환경보전법시행규칙,,legal_variant,draft,PDF 텍스트 추출 결과는 '플로오르(불소)'. 정오표 가능성 있어 국가법령정보센터 원문 재확인 필요
measurement,WQ-023,,구리함유량,LAW_ANNEX13,2026-08-05,https://www.law.go.kr/법령/물환경보전법시행규칙,"나목 1) 2007년 기준표는 '구리함유량', 2011년 이후는 '구리(동)함유량'",legal_variant,verified,
measurement,WQ-011,,총대장균군수,LAW_ANNEX13,2026-08-05,https://www.law.go.kr/법령/물환경보전법시행규칙,총대장균군(群)(총대장균군수)(㎖),legal_variant,verified,
measurement,WQ-023,,구리와 그 화합물,LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제1호,legal_variant,verified,특정수질유해물질 목록의 정본 표기. 별표 13의 '구리(동)함유량'과 같은 물질
measurement,WQ-021,,납과 그 화합물,LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제2호,legal_variant,verified,특정수질유해물질 목록의 정본 표기. 별표 13의 '납함유량'과 같은 물질
measurement,WQ-022,,비소와 그 화합물,LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제3호,legal_variant,verified,특정수질유해물질 목록의 정본 표기. 별표 13의 '비소함유량'과 같은 물질
measurement,WQ-020,,수은과 그 화합물,LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제4호,legal_variant,verified,특정수질유해물질 목록의 정본 표기. 별표 13의 '수은함유량'과 같은 물질
measurement,WQ-016,,시안화합물,LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제5호,legal_variant,verified,특정수질유해물질 목록의 정본 표기. 별표 13의 '시안함유량'과 같은 물질
measurement,WQ-028,,유기인 화합물,LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제6호,legal_variant,verified,특정수질유해물질 목록의 정본 표기. 별표 13의 '유기인함유량'과 같은 물질
measurement,WQ-018,,6가크롬 화합물,LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제7호,legal_variant,verified,특정수질유해물질 목록의 정본 표기. 별표 13의 '6가크롬함유량'과 같은 물질
measurement,WQ-019,,카드뮴과 그 화합물,LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제8호,legal_variant,verified,특정수질유해물질 목록의 정본 표기. 별표 13의 '카드뮴함유량'과 같은 물질
measurement,WQ-029,,폴리클로리네이티드바이페닐,LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제12호,legal_variant,verified,특정수질유해물질 목록의 정본 표기. 별표 13의 'PCB함유량'과 같은 물질
measurement,WQ-045,,셀레늄과 그 화합물,LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제13호,legal_variant,verified,특정수질유해물질 목록의 정본 표기. 별표 13의 '셀레늄함유량'과 같은 물질
measurement,WQ-036,,"1, 1-디클로로에틸렌",LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제17호,legal_variant,verified,"특정수질유해물질 목록의 정본 표기. 별표 13의 '1,1-디클로로에틸렌'과 같은 물질"
measurement,WQ-049,,"1, 2-디클로로에탄",LAW_ANNEX3,2026-08-05,https://www.law.go.kr/lsBylInfoPLinkR.do?bylCls=BE&lsNm=%EB%AC%BC%ED%99%98%EA%B2%BD%EB%B3%B4%EC%A0%84%EB%B2%95+%EC%8B%9C%ED%96%89%EA%B7%9C%EC%B9%99&bylNo=0003&bylBrNo=00,별표 3 제18호,legal_variant,verified,"특정수질유해물질 목록의 정본 표기. 별표 13의 '1,2-디클로로에탄'과 같은 물질"
measurement,WQ-008,,수소이온농도(pH),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 생활환경 기준,legal_variant,verified,
measurement,WQ-001,,생물화학적산소요구량(BOD),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 생활환경 기준,legal_variant,verified,
measurement,WQ-003,,화학적산소요구량(COD),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 생활환경 기준,legal_variant,verified,비고 4에 따라 2015.12.31까지 적용
measurement,WQ-003,,화학적 산소요구량(COD),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 생활환경 기준 비고 제4호,legal_variant,verified,같은 별표 안에서 표 머리글은 붙여쓰고 비고는 띄어 쓴다
measurement,WQ-002,,총유기탄소량(TOC),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 생활환경 기준,legal_variant,verified,
measurement,WQ-004,,부유물질량(SS),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 생활환경 기준,legal_variant,verified,
measurement,WQ-060,,용존산소량(DO),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 생활환경 기준,legal_variant,verified,
measurement,WQ-006,,총인(total phosphorus),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 생활환경 기준,legal_variant,verified,"하천은 영문 병기, 호소는 '총인(㎎/L)'로 병기 없음"
measurement,WQ-005,,총질소(total nitrogen),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 호소 생활환경 기준,legal_variant,verified,하천 기준에는 총질소가 없다 — 호소에만 있는 항목
measurement,WQ-061,,클로로필-a(Chl-a),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 호소 생활환경 기준,legal_variant,verified,
measurement,WQ-019,,카드뮴(Cd),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-022,,비소(As),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-016,,시안(CN),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,수치 상한이 아니라 '검출되어서는 안 됨'
measurement,WQ-020,,수은(Hg),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,'검출되어서는 안 됨'
measurement,WQ-028,,유기인,LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,'검출되어서는 안 됨'
measurement,WQ-029,,폴리클로리네이티드비페닐(PCB),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,"별표 13은 '바이페닐', 환경기준은 '비페닐' — 한 글자 차이로 문자열 매칭이 깨진다"
measurement,WQ-021,,납(Pb),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-018,,6가 크롬(Cr6+),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,"환경기준은 '6가 크롬'(공백), 별표 13은 '6가크롬함유량'(붙임). 같은 별표 1의 해역 기준에서는 '6가크로뮴'으로 또 다르게 적는다"
measurement,WQ-014,,음이온 계면활성제(ABS),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,"환경기준은 '음이온 계면활성제'(공백), 별표 13은 '음이온계면활성제'(붙임)"
measurement,WQ-048,,사염화탄소,LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-049,,"1,2-디클로로에탄",LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,"별표 3은 '1, 2-디클로로에탄'(콤마 뒤 공백), 환경기준·별표 13은 공백 없음"
measurement,WQ-033,,테트라클로로에틸렌(PCE),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-035,,디클로로메탄,LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-034,,벤젠,LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-037,,클로로포름,LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-051,,디에틸헥실프탈레이트(DEHP),LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-059,,안티몬,LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-038,,"1,4-다이옥세인",LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,"환경기준은 '다이옥세인', 별표 13은 '다이옥산'. 두 법령이 같은 물질을 다르게 표기한다"
measurement,WQ-039,,포름알데히드,LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,"환경기준은 '포름알데히드', 별표 13은 '폼알데하이드'. 두 법령이 같은 물질을 다르게 표기한다"
measurement,WQ-076,,헥사클로로벤젠,LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 사람의 건강보호 기준,legal_variant,verified,
measurement,WQ-011,,총대장균군,LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 생활환경 기준,legal_variant,verified,"환경기준 단위는 군수/100mL, 별표 13은 군수/㎖ — 값을 그대로 비교하면 안 된다"
measurement,WQ-063,,분원성대장균군,LAW_ENV_STD,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=159452669,환경정책기본법 시행령 별표 1 — 하천 생활환경 기준,legal_variant,verified,
measurement,WQ-008,,수소이온 농도,LAW_DRINKING,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=158952499,먹는물 수질기준 및 검사 등에 관한 규칙 별표 1 제5호 사목,legal_variant,verified,"먹는물 기준은 '수소이온 농도'(공백), 별표 13·환경기준은 '수소이온농도'(붙임)"
measurement,WQ-011,,총 대장균군,LAW_DRINKING,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=158952499,먹는물 수질기준 및 검사 등에 관한 규칙 별표 1 제1호 나목,legal_variant,verified,"먹는물 기준은 '총 대장균군'(공백), 별표 13·환경기준은 '총대장균군'(붙임). 같은 수도법령 안에서도 시행규칙 제22조의4는 '총대장균군'으로 붙여 쓴다"
measurement,WQ-063,,대장균·분원성 대장균군,LAW_DRINKING,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=158952499,먹는물 수질기준 및 검사 등에 관한 규칙 별표 1 제1호 다목,legal_variant,verified,먹는물 기준은 대장균과 분원성대장균군을 한 항목으로 묶는다 — 1:1 매핑이 성립하지 않는 사례
measurement,WQ-063,,분원성 대장균군,LAW_DRINKING,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=158952499,먹는물 수질기준 및 검사 등에 관한 규칙 별표 1 제1호 다목,legal_variant,verified,공백 있는 표기
measurement,WQ-071,,저온일반세균,LAW_DRINKING,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=158952499,먹는물 수질기준 및 검사 등에 관한 규칙 별표 1 제1호 가목,legal_variant,verified,샘물·염지하수에 적용되는 세분 항목
measurement,WQ-071,,중온일반세균,LAW_DRINKING,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=158952499,먹는물 수질기준 및 검사 등에 관한 규칙 별표 1 제1호 가목,legal_variant,verified,부산 약수터 데이터의 '일반세균 중온'이 여기 대응한다
measurement,WQ-027,,불소,LAW_DRINKING,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=158952499,먹는물 수질기준 및 검사 등에 관한 규칙 별표 1 제2호 나목,legal_variant,verified,먹는물 기준의 법령 표기는 '불소'(1.5㎎/L). 별표 13은 '플로오르(불소)함유량' — 초안이 동의어로 넣었던 '불소'는 실제 법령 표기였다
measurement,WQ-056,,크실렌,LAW_DRINKING,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=158952499,먹는물 수질기준 및 검사 등에 관한 규칙 별표 1 제3호 머목,legal_variant,verified,"먹는물 기준은 '크실렌', 별표 13은 '자일렌'. 같은 물질(Xylene)의 두 법령 표기"
measurement,WQ-023,,동,LAW_DRINKING,2026-08-05,https://www.law.go.kr/LSW/flDownload.do?flSeq=158952499,먹는물 수질기준 및 검사 등에 관한 규칙 별표 1 제5호 라목,legal_variant,verified,"먹는물 기준은 '동'(1㎎/L), 별표 13은 '구리(동)함유량'"
